year,mstat,depx,state_soi,plateau,phasein,phaseout,maxagi,plateau_state,phasein_state,phaseout_state,state_name,state_fips,ratein,rateout
2010,2,1,31,3050,9000,21400,40500,610,9000,21400,NEW JERSEY,34,.33888888,.15968587
2012,2,1,31,3169,9400,22300,42100,633.79999,9400,22300,NEW JERSEY,34,.33712766,.16005051
2002,2,2,31,4140,10400,14500,34100,724.5,10400,14500,NEW JERSEY,34,.39807692,.2112245
2021,2,2,31,5980,15000,25400,53800,2392,15000,25400,NEW JERSEY,34,.39866668,.21056338
1983,1,2,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
1999,1,1,31,2312,6800,12400,26900,0,0,0,NEW JERSEY,34,.34,.15944828
1983,2,1,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
1984,1,1,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
2004,1,3,31,4300,10800,14000,34400,860,10800,14000,NEW JERSEY,34,.39814815,.21078432
2000,1,2,31,3888,9800,12600,31100,388.79999,9800,12600,NEW JERSEY,34,.39673468,.21016216
2019,1,0,31,529,7000,8600,15500,206.31,7000,8600,NEW JERSEY,34,.075571425,.076666668
2002,2,1,31,2506,7400,14500,30200,438.54999,7400,14500,NEW JERSEY,34,.33864865,.15961784
2021,1,1,31,3618,10700,19500,42100,1447.2,10700,19500,NEW JERSEY,34,.33813083,.16008849
1998,1,1,31,2271,6700,12200,26400,0,0,0,NEW JERSEY,34,.33895522,.15992957
1997,1,2,31,3656,9200,11900,29200,0,0,0,NEW JERSEY,34,.39739129,.21132948
1985,1,3,31,550,5000,6500,11000,0,0,0,NEW JERSEY,34,.11,.12222222
2006,2,0,31,412,5400,8700,14100,0,0,0,NEW JERSEY,34,.0762963,.0762963
1986,1,3,31,550,5000,6500,11000,0,0,0,NEW JERSEY,34,.11,.12222222
1994,2,1,31,2038,7900,11000,23700,0,0,0,NEW JERSEY,34,.25797468,.16047244
1986,1,2,31,550,5000,6500,11000,0,0,0,NEW JERSEY,34,.11,.12222222
1999,2,3,31,3816,9600,12500,30600,0,0,0,NEW JERSEY,34,.39750001,.21082874
1984,2,1,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
2002,1,1,31,2506,7400,13500,29200,438.54999,7400,13500,NEW JERSEY,34,.33864865,.15961784
2001,1,1,31,2428,7200,13000,28200,364.20001,7200,13000,NEW JERSEY,34,.33722222,.15973684
1984,2,2,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
2021,2,1,31,3618,10700,25400,48100,1447.2,10700,25400,NEW JERSEY,34,.33813083,.15938327
1980,1,2,31,500,5000,6000,9900,0,0,0,NEW JERSEY,34,.1,.12820514
1990,1,3,31,953,6900,10700,20200,0,0,0,NEW JERSEY,34,.13811594,.10031579
1999,1,0,31,347,4600,5700,10200,0,0,0,NEW JERSEY,34,.075434782,.07711111
2004,1,1,31,2604,7700,14000,30300,520.79999,7700,14000,NEW JERSEY,34,.33818182,.1597546
2002,1,0,31,376,5000,6000,10900,0,0,0,NEW JERSEY,34,.075199999,.076734692
2015,2,2,31,5548,13900,23600,49900,1664.4,13900,23600,NEW JERSEY,34,.39913669,.21095057
2012,1,3,31,5891,13100,17100,45000,1178.2,13100,17100,NEW JERSEY,34,.44969466,.21114695
1986,1,1,31,550,5000,6500,11000,0,0,0,NEW JERSEY,34,.11,.12222222
1990,1,0,31,0,0,0,0,0,0,0,NEW JERSEY,34,,
1995,2,3,31,3110,8700,11300,26600,0,0,0,NEW JERSEY,34,.35747126,.20326798
1989,2,3,31,910,6500,10200,19300,0,0,0,NEW JERSEY,34,.14,.1
2006,1,1,31,2747,8100,14800,32000,549.40002,8100,14800,NEW JERSEY,34,.3391358,.1597093
2003,2,2,31,4204,10600,14700,34600,840.79999,10600,14700,NEW JERSEY,34,.39660376,.21125628
2012,2,3,31,5891,13100,22300,50200,1178.2,13100,22300,NEW JERSEY,34,.44969466,.21114695
1998,1,2,31,3756,9400,12200,30000,0,0,0,NEW JERSEY,34,.39957446,.21101123
1986,2,0,31,0,0,0,0,0,0,0,NEW JERSEY,34,,
2020,2,0,31,538,7100,14600,21700,215.2,7100,14600,NEW JERSEY,34,.075774647,.075774647
2017,1,0,31,510,6700,8300,15000,178.5,6700,8300,NEW JERSEY,34,.076119401,.076119401
2008,2,3,32,4824,12100,18700,41600,482.39999,12100,18700,NEW MEXICO,35,.39867768,.21065502
1989,2,1,32,910,6500,10200,19300,0,0,0,NEW MEXICO,35,.14,.1
2017,2,2,32,5616,14100,23900,50500,561.59998,14100,23900,NEW MEXICO,35,.39829788,.21112782
1990,2,2,32,953,6900,10700,20200,0,0,0,NEW MEXICO,35,.13811594,.10031579
1987,1,3,32,851,6100,6900,15400,0,0,0,NEW MEXICO,35,.1395082,.10011765
1988,1,3,32,874,6300,9800,18500,0,0,0,NEW MEXICO,35,.13873015,.10045977
2007,1,2,32,4716,11800,15300,37700,377.28,11800,15300,NEW MEXICO,35,.399661,.21053572
1998,1,0,32,341,4500,5600,10000,0,0,0,NEW MEXICO,35,.075777777,.077500001
1990,1,2,32,953,6900,10700,20200,0,0,0,NEW MEXICO,35,.13811594,.10031579
1999,1,1,32,2312,6800,12400,26900,0,0,0,NEW MEXICO,35,.34,.15944828
2018,2,3,32,6431,14300,24300,54800,643.09998,14300,24300,NEW MEXICO,35,.44972029,.21085246
1987,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1983,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2013,2,0,32,487,6400,13300,19600,48.700001,6400,13300,NEW MEXICO,35,.076093748,.077301584
1998,2,1,32,2271,6700,12300,26500,0,0,0,NEW MEXICO,35,.33895522,.15992957
2020,2,2,32,5920,14800,25200,53300,1006.4,14800,25200,NEW MEXICO,35,.40000001,.21067616
2004,1,2,32,4300,10800,14000,34400,0,0,0,NEW MEXICO,35,.39814815,.21078432
1982,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2021,2,2,32,5980,15000,25400,53800,1196,15000,25400,NEW MEXICO,35,.39866668,.21056338
1993,1,3,32,1511,7800,12200,23000,0,0,0,NEW MEXICO,35,.19371794,.1399074
2003,2,3,32,4204,10600,14700,34600,0,0,0,NEW MEXICO,35,.39660376,.21125628
1996,2,1,32,2152,6400,11600,25100,0,0,0,NEW MEXICO,35,.33625001,.15940741
2012,1,2,32,5236,13100,17100,41900,523.59998,13100,17100,NEW MEXICO,35,.39969465,.21112904
2007,2,1,32,2853,8400,17300,35200,228.24001,8400,17300,NEW MEXICO,35,.33964285,.15938547
2011,1,3,32,5751,12800,16600,43900,575.09998,12800,16600,NEW MEXICO,35,.44929686,.21065934
2005,1,3,32,4400,11000,14300,35200,0,0,0,NEW MEXICO,35,.40000001,.21052632
2020,1,2,32,5920,14800,19300,47400,1006.4,14800,19300,NEW MEXICO,35,.40000001,.21067616
2006,1,1,32,2747,8100,14800,32000,0,0,0,NEW MEXICO,35,.3391358,.1597093
1982,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2007,2,0,32,428,5600,9000,14500,34.240002,5600,9000,NEW MEXICO,35,.07642857,.077818185
2012,2,0,32,475,6300,13000,19200,47.5,6300,13000,NEW MEXICO,35,.075396828,.076612905
1983,2,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2022,1,3,32,6935,15500,20100,53000,1345.13,15500,20100,NEW MEXICO,35,.44741935,.21079028
1999,1,0,32,347,4600,5700,10200,0,0,0,NEW MEXICO,35,.075434782,.07711111
2011,2,1,32,3094,9100,21600,41000,309.39999,9100,21600,NEW MEXICO,35,.34,.15948454
2019,2,1,32,3526,10400,24800,46800,599.41998,10400,24800,NEW MEXICO,35,.33903846,.16027273
2012,1,1,32,3169,9400,17100,36900,316.89999,9400,17100,NEW MEXICO,35,.33712766,.16005051
1994,2,2,32,2528,8500,11000,25200,0,0,0,NEW MEXICO,35,.29741177,.17802817
1987,2,1,32,851,6100,6900,15400,0,0,0,NEW MEXICO,35,.1395082,.10011765
1983,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2012,1,3,32,5891,13100,17100,45000,589.09998,13100,17100,NEW MEXICO,35,.44969466,.21114695
1993,1,1,32,1434,7800,12200,23000,0,0,0,NEW MEXICO,35,.18384616,.13277778
1999,1,2,32,3816,9600,12400,30500,0,0,0,NEW MEXICO,35,.39750001,.21082874
2005,1,0,32,399,5300,6500,11700,0,0,0,NEW MEXICO,35,.075283021,.076730773
2016,2,1,32,3373,10000,23700,44800,337.29999,10000,23700,NEW MEXICO,35,.3373,.15985782
2016,1,3,32,6269,14000,18100,47900,626.90002,14000,18100,NEW MEXICO,35,.44778571,.21036913
2010,1,1,32,3050,9000,16400,35500,305,9000,16400,NEW MEXICO,35,.33888888,.15968587
2004,2,0,32,390,5100,7300,12400,0,0,0,NEW MEXICO,35,.076470591,.076470591
1987,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1984,2,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1998,2,2,32,3756,9400,12300,30100,0,0,0,NEW MEXICO,35,.39957446,.21101123
1983,1,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1981,2,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1979,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1995,2,2,32,3110,8700,11300,26600,0,0,0,NEW MEXICO,35,.35747126,.20326798
2014,1,0,32,496,6500,8100,14500,49.599998,6500,8100,NEW MEXICO,35,.076307692,.077500001
2009,2,1,32,3043,9000,21400,40400,304.29999,9000,21400,NEW MEXICO,35,.3381111,.16015789
1998,2,3,32,3756,9400,12300,30100,0,0,0,NEW MEXICO,35,.39957446,.21101123
2000,2,3,32,3888,9800,12700,31100,0,0,0,NEW MEXICO,35,.39673468,.21130435
2001,2,1,32,2428,7200,13000,28200,0,0,0,NEW MEXICO,35,.33722222,.15973684
1998,2,0,32,341,4500,5600,10000,0,0,0,NEW MEXICO,35,.075777777,.077500001
1986,2,2,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
1995,2,3,32,3110,8700,11300,26600,0,0,0,NEW MEXICO,35,.35747126,.20326798
1988,2,2,32,874,6300,9800,18500,0,0,0,NEW MEXICO,35,.13873015,.10045977
1997,2,0,32,332,4400,5400,9700,0,0,0,NEW MEXICO,35,.075454548,.077209301
1992,2,1,32,1324,7600,11800,22300,0,0,0,NEW MEXICO,35,.17421053,.12609524
1980,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1986,1,2,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
2004,2,2,32,4300,10800,15000,35400,0,0,0,NEW MEXICO,35,.39814815,.21078432
2020,2,1,32,3584,10600,25200,47600,609.28003,10600,25200,NEW MEXICO,35,.33811322,.16
1981,2,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1997,2,2,32,3656,9200,11900,29300,0,0,0,NEW MEXICO,35,.39739129,.21011494
1996,1,0,32,323,4300,5300,9500,0,0,0,NEW MEXICO,35,.075116277,.076904759
2020,1,1,32,3584,10600,19300,41700,609.28003,10600,19300,NEW MEXICO,35,.33811322,.16
2002,2,0,32,376,5000,7000,11900,0,0,0,NEW MEXICO,35,.075199999,.076734692
1987,1,1,32,851,6100,6900,15400,0,0,0,NEW MEXICO,35,.1395082,.10011765
1996,1,3,32,3556,8900,11600,28400,0,0,0,NEW MEXICO,35,.39955056,.21166667
2004,2,3,32,4300,10800,15000,35400,0,0,0,NEW MEXICO,35,.39814815,.21078432
2001,1,0,32,364,4800,5900,10700,0,0,0,NEW MEXICO,35,.075833336,.075833336
1994,1,3,32,2528,8500,11000,25200,0,0,0,NEW MEXICO,35,.29741177,.17802817
2002,2,2,32,4140,10400,14500,34100,0,0,0,NEW MEXICO,35,.39807692,.2112245
2005,2,1,32,2662,7900,16400,33000,0,0,0,NEW MEXICO,35,.33696201,.16036144
2003,1,0,32,382,5000,6200,11200,0,0,0,NEW MEXICO,35,.076399997,.076399997
1995,1,1,32,2094,6200,11200,24300,0,0,0,NEW MEXICO,35,.33774194,.15984733
1990,2,1,32,953,6900,10700,20200,0,0,0,NEW MEXICO,35,.13811594,.10031579
1997,1,2,32,3656,9200,11900,29200,0,0,0,NEW MEXICO,35,.39739129,.21132948
2017,2,1,32,3400,10000,23900,45200,340,10000,23900,NEW MEXICO,35,.34,.15962441
2000,1,1,32,2353,7000,12600,27400,0,0,0,NEW MEXICO,35,.33614287,.15898648
1984,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1985,1,2,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
1980,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1989,1,3,32,910,6500,10200,19300,0,0,0,NEW MEXICO,35,.14,.1
2014,1,3,32,6143,13700,17800,46900,614.29999,13700,17800,NEW MEXICO,35,.44839415,.21109965
2006,2,0,32,412,5400,8700,14100,0,0,0,NEW MEXICO,35,.0762963,.0762963
2018,2,1,32,3461,10200,24300,46000,346.10001,10200,24300,NEW MEXICO,35,.33931372,.15949309
2022,2,1,32,3733,11000,26200,49600,724.06,11000,26200,NEW MEXICO,35,.33936363,.15952991
1981,1,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1991,1,1,32,1192,7200,11200,21200,0,0,0,NEW MEXICO,35,.16555555,.1192
1992,1,2,32,1384,7600,11800,22300,0,0,0,NEW MEXICO,35,.18210526,.13180952
2000,1,0,32,353,4700,5800,10400,0,0,0,NEW MEXICO,35,.075106382,.076739132
1991,1,3,32,1235,7300,11200,21200,0,0,0,NEW MEXICO,35,.16917808,.1235
2008,1,0,32,438,5800,7100,12800,43.799999,5800,7100,NEW MEXICO,35,.075517245,.076842107
2000,2,1,32,2353,7000,12700,27400,0,0,0,NEW MEXICO,35,.33614287,.16006802
2007,1,0,32,428,5600,7000,12500,34.240002,5600,7000,NEW MEXICO,35,.07642857,.077818185
1999,2,2,32,3816,9600,12500,30600,0,0,0,NEW MEXICO,35,.39750001,.21082874
1982,1,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2009,1,2,32,5028,12600,16400,40200,502.79999,12600,16400,NEW MEXICO,35,.39904761,.2112605
2021,1,0,32,1502,9900,11600,21400,300.39999,9900,11600,NEW MEXICO,35,.15171717,.15326531
2021,1,3,32,6728,15000,19500,51400,1345.6,15000,19500,NEW MEXICO,35,.44853333,.21090908
2002,2,1,32,2506,7400,14500,30200,0,0,0,NEW MEXICO,35,.33864865,.15961784
2011,2,2,32,5112,12800,21600,45900,511.20001,12800,21600,NEW MEXICO,35,.39937499,.21037038
2008,2,1,32,2917,8600,18700,36900,291.70001,8600,18700,NEW MEXICO,35,.33918604,.16027473
2002,1,3,32,4140,10400,13500,33100,0,0,0,NEW MEXICO,35,.39807692,.2112245
1988,2,1,32,874,6300,9800,18500,0,0,0,NEW MEXICO,35,.13873015,.10045977
1997,1,1,32,2210,6500,11900,25700,0,0,0,NEW MEXICO,35,.34,.16014493
1981,1,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2000,2,0,32,353,4700,5800,10400,0,0,0,NEW MEXICO,35,.075106382,.076739132
1988,2,3,32,874,6300,9800,18500,0,0,0,NEW MEXICO,35,.13873015,.10045977
1991,2,2,32,1235,7300,11200,21200,0,0,0,NEW MEXICO,35,.16917808,.1235
2022,1,1,32,3733,11000,20100,43400,724.06,11000,20100,NEW MEXICO,35,.33936363,.16021459
2010,1,3,32,5666,12600,16400,43300,566.59998,12600,16400,NEW MEXICO,35,.44968253,.21063197
2001,2,2,32,4008,10100,13000,32100,0,0,0,NEW MEXICO,35,.39683169,.20984294
2006,1,3,32,4536,11400,14800,36300,0,0,0,NEW MEXICO,35,.39789474,.21097675
2002,1,0,32,376,5000,6000,10900,0,0,0,NEW MEXICO,35,.075199999,.076734692
1990,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2000,2,2,32,3888,9800,12700,31100,0,0,0,NEW MEXICO,35,.39673468,.21130435
2010,2,0,32,457,6000,12400,18400,45.700001,6000,12400,NEW MEXICO,35,.076166667,.076166667
1991,2,1,32,1192,7200,11200,21200,0,0,0,NEW MEXICO,35,.16555555,.1192
1983,2,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1981,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2004,1,3,32,4300,10800,14000,34400,0,0,0,NEW MEXICO,35,.39814815,.21078432
1986,1,3,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
2017,1,1,32,3400,10000,18300,39600,340,10000,18300,NEW MEXICO,35,.34,.15962441
1990,2,3,32,953,6900,10700,20200,0,0,0,NEW MEXICO,35,.13811594,.10031579
1983,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1986,2,3,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
2008,1,3,32,4824,12100,15700,38600,482.39999,12100,15700,NEW MEXICO,35,.39867768,.21065502
1993,1,2,32,1511,7800,12200,23000,0,0,0,NEW MEXICO,35,.19371794,.1399074
1979,1,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2016,1,2,32,5572,14000,18100,44600,557.20001,14000,18100,NEW MEXICO,35,.398,.21026415
1997,1,0,32,332,4400,5400,9700,0,0,0,NEW MEXICO,35,.075454548,.077209301
2014,1,2,32,5460,13700,17800,43700,546,13700,17800,NEW MEXICO,35,.39854014,.21081081
2013,2,2,32,5372,13500,22800,48300,537.20001,13500,22800,NEW MEXICO,35,.39792591,.21066667
2020,1,3,32,6660,14800,19300,50900,1132.2,14800,19300,NEW MEXICO,35,.44999999,.21075949
2010,2,1,32,3050,9000,21400,40500,305,9000,21400,NEW MEXICO,35,.33888888,.15968587
1987,2,3,32,851,6100,6900,15400,0,0,0,NEW MEXICO,35,.1395082,.10011765
2016,2,3,32,6269,14000,23700,53500,626.90002,14000,23700,NEW MEXICO,35,.44778571,.21036913
2002,1,2,32,4140,10400,13500,33100,0,0,0,NEW MEXICO,35,.39807692,.2112245
2013,1,0,32,487,6400,7900,14300,48.700001,6400,7900,NEW MEXICO,35,.076093748,.076093748
2001,2,0,32,364,4800,5900,10700,0,0,0,NEW MEXICO,35,.075833336,.075833336
1994,1,0,32,306,4000,5000,8900,0,0,0,NEW MEXICO,35,.076499999,.078461535
2003,2,0,32,382,5000,7200,12200,0,0,0,NEW MEXICO,35,.076399997,.076399997
2006,1,0,32,412,5400,6700,12100,0,0,0,NEW MEXICO,35,.0762963,.0762963
1981,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2018,1,2,32,5716,14300,18600,45800,571.59998,14300,18600,NEW MEXICO,35,.39972028,.21014705
1995,1,0,32,314,4200,5100,9200,0,0,0,NEW MEXICO,35,.074761905,.076585367
2008,1,1,32,2917,8600,15700,33900,291.70001,8600,15700,NEW MEXICO,35,.33918604,.16027473
2009,1,1,32,3043,9000,16400,35400,304.29999,9000,16400,NEW MEXICO,35,.3381111,.16015789
2016,1,0,32,506,6700,8200,14800,50.599998,6700,8200,NEW MEXICO,35,.075522386,.076666668
1992,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1982,2,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1980,2,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2013,1,3,32,6044,13500,17500,46200,604.40002,13500,17500,NEW MEXICO,35,.44770369,.21059233
2010,2,3,32,5666,12600,21400,48300,566.59998,12600,21400,NEW MEXICO,35,.44968253,.21063197
1997,2,3,32,3656,9200,11900,29300,0,0,0,NEW MEXICO,35,.39739129,.21011494
1996,1,1,32,2152,6400,11600,25000,0,0,0,NEW MEXICO,35,.33625001,.16059701
2009,2,3,32,5657,12600,21400,48200,565.70001,12600,21400,NEW MEXICO,35,.44896826,.21108209
2012,2,1,32,3169,9400,22300,42100,316.89999,9400,22300,NEW MEXICO,35,.33712766,.16005051
2015,1,3,32,6242,13900,18100,47700,624.20001,13900,18100,NEW MEXICO,35,.44906476,.21087837
2012,2,3,32,5891,13100,22300,50200,589.09998,13100,22300,NEW MEXICO,35,.44969466,.21114695
1987,1,2,32,851,6100,6900,15400,0,0,0,NEW MEXICO,35,.1395082,.10011765
1995,2,0,32,314,4200,5100,9200,0,0,0,NEW MEXICO,35,.074761905,.076585367
2007,1,1,32,2853,8400,15300,33200,228.24001,8400,15300,NEW MEXICO,35,.33964285,.15938547
1996,2,0,32,323,4300,5300,9500,0,0,0,NEW MEXICO,35,.075116277,.076904759
2014,2,1,32,3305,9800,23200,43900,330.5,9800,23200,NEW MEXICO,35,.3372449,.15966183
2010,2,2,32,5036,12600,21400,45300,503.60001,12600,21400,NEW MEXICO,35,.39968255,.2107113
2018,2,0,32,519,6800,14100,20900,51.900002,6800,14100,NEW MEXICO,35,.076323532,.076323532
1980,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1983,1,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2009,1,0,32,457,6000,7400,13400,45.700001,6000,7400,NEW MEXICO,35,.076166667,.076166667
1991,2,3,32,1235,7300,11200,21200,0,0,0,NEW MEXICO,35,.16917808,.1235
2004,1,1,32,2604,7700,14000,30300,0,0,0,NEW MEXICO,35,.33818182,.1597546
2022,1,0,32,560,7400,9100,16400,108.62,7400,9100,NEW MEXICO,35,.075675674,.076712325
1982,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2007,1,3,32,4716,11800,15300,37700,377.28,11800,15300,NEW MEXICO,35,.399661,.21053572
2000,1,2,32,3888,9800,12600,31100,0,0,0,NEW MEXICO,35,.39673468,.21016216
2013,2,1,32,3250,9600,22800,43200,325,9600,22800,NEW MEXICO,35,.33854166,.15931372
2015,1,1,32,3359,9900,18100,39100,335.89999,9900,18100,NEW MEXICO,35,.33929294,.15995239
1983,1,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1993,2,2,32,1511,7800,12200,23000,0,0,0,NEW MEXICO,35,.19371794,.1399074
2011,1,2,32,5112,12800,16600,40900,511.20001,12800,16600,NEW MEXICO,35,.39937499,.21037038
1992,1,3,32,1384,7600,11800,22300,0,0,0,NEW MEXICO,35,.18210526,.13180952
2021,2,1,32,3618,10700,25400,48100,723.59998,10700,25400,NEW MEXICO,35,.33813083,.15938327
2022,1,2,32,6164,15500,20100,49300,1195.58,15500,20100,NEW MEXICO,35,.39767742,.21109588
2016,2,0,32,506,6700,13800,20400,50.599998,6700,13800,NEW MEXICO,35,.075522386,.076666668
2017,1,0,32,510,6700,8300,15000,51,6700,8300,NEW MEXICO,35,.076119401,.076119401
1989,1,1,32,910,6500,10200,19300,0,0,0,NEW MEXICO,35,.14,.1
1984,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2015,2,1,32,3359,9900,23600,44600,335.89999,9900,23600,NEW MEXICO,35,.33929294,.15995239
1986,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2021,1,1,32,3618,10700,19500,42100,723.59998,10700,19500,NEW MEXICO,35,.33813083,.16008849
2014,2,3,32,6143,13700,23200,52400,614.29999,13700,23200,NEW MEXICO,35,.44839415,.21037671
2005,2,3,32,4400,11000,16300,37200,0,0,0,NEW MEXICO,35,.40000001,.21052632
2015,1,2,32,5548,13900,18100,44400,554.79999,13900,18100,NEW MEXICO,35,.39913669,.21095057
1993,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
1993,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2007,2,3,32,4716,11800,17300,39700,377.28,11800,17300,NEW MEXICO,35,.399661,.21053572
1988,1,2,32,874,6300,9800,18500,0,0,0,NEW MEXICO,35,.13873015,.10045977
1992,1,1,32,1324,7600,11800,22300,0,0,0,NEW MEXICO,35,.17421053,.12609524
2017,2,0,32,510,6700,13900,20500,51,6700,13900,NEW MEXICO,35,.076119401,.077272728
2019,2,2,32,5828,14600,24800,52400,990.76001,14600,24800,NEW MEXICO,35,.39917809,.21115942
1992,2,2,32,1384,7600,11800,22300,0,0,0,NEW MEXICO,35,.18210526,.13180952
1996,1,2,32,3556,8900,11600,28400,0,0,0,NEW MEXICO,35,.39955056,.21166667
1988,1,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2019,1,0,32,529,7000,8600,15500,89.93,7000,8600,NEW MEXICO,35,.075571425,.076666668
2006,1,2,32,4536,11400,14800,36300,0,0,0,NEW MEXICO,35,.39789474,.21097675
2014,2,0,32,496,6500,13500,20000,49.599998,6500,13500,NEW MEXICO,35,.076307692,.076307692
1979,2,1,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2009,2,2,32,5028,12600,21400,45200,502.79999,12600,21400,NEW MEXICO,35,.39904761,.2112605
2018,1,0,32,519,6800,8400,15200,51.900002,6800,8400,NEW MEXICO,35,.076323532,.076323532
1984,1,2,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
1980,1,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2005,1,2,32,4400,11000,14300,35200,0,0,0,NEW MEXICO,35,.40000001,.21052632
1992,2,3,32,1384,7600,11800,22300,0,0,0,NEW MEXICO,35,.18210526,.13180952
2018,2,2,32,5716,14300,24300,51400,571.59998,14300,24300,NEW MEXICO,35,.39972028,.21092251
1990,1,1,32,953,6900,10700,20200,0,0,0,NEW MEXICO,35,.13811594,.10031579
1995,1,3,32,3110,8700,11200,26600,0,0,0,NEW MEXICO,35,.35747126,.20194805
2017,2,3,32,6318,14100,23900,53900,631.79999,14100,23900,NEW MEXICO,35,.4480851,.2106
1979,1,3,32,500,5000,6000,9900,0,0,0,NEW MEXICO,35,.1,.12820514
2012,2,2,32,5236,13100,22300,47100,523.59998,13100,22300,NEW MEXICO,35,.39969465,.21112904
2005,2,0,32,399,5300,8500,13700,0,0,0,NEW MEXICO,35,.075283021,.076730773
2000,1,3,32,3888,9800,12600,31100,0,0,0,NEW MEXICO,35,.39673468,.21016216
1986,2,1,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
1985,1,3,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
2015,2,0,32,503,6600,13700,20300,50.299999,6600,13700,NEW MEXICO,35,.076212123,.076212123
2002,1,1,32,2506,7400,13500,29200,0,0,0,NEW MEXICO,35,.33864865,.15961784
1999,1,3,32,3816,9600,12400,30500,0,0,0,NEW MEXICO,35,.39750001,.21082874
2013,2,3,32,6044,13500,22800,51500,604.40002,13500,22800,NEW MEXICO,35,.44770369,.21059233
1985,2,3,32,550,5000,6500,11000,0,0,0,NEW MEXICO,35,.11,.12222222
1993,2,3,32,1511,7800,12200,23000,0,0,0,NEW MEXICO,35,.19371794,.1399074
1997,2,1,32,2210,6500,11900,25700,0,0,0,NEW MEXICO,35,.34,.16014493
1992,2,0,32,0,0,0,0,0,0,0,NEW MEXICO,35,,
2021,2,3,32,6728,15000,25400,57400,1345.6,15000,25400,NEW MEXICO,35,.44853333,.21025001
2013,1,2,32,5372,13500,17500,43000,537.20001,13500,17500,NEW MEXICO,35,.39792591,.21066667
2008,2,0,32,438,5800,10100,15800,43.799999,5800,10100,NEW MEXICO,35,.075517245,.076842107
